         0 ,    0.12000E+01 ,    0.57220E+00 ,    0.14285E-01 , 
         0 ,    0.12200E+01 ,    0.59033E+00 ,    0.15210E-01 , 
         0 ,    0.12400E+01 ,    0.59913E+00 ,    0.15883E-01 , 
         0 ,    0.12600E+01 ,    0.59845E+00 ,    0.16285E-01 , 
         0 ,    0.12800E+01 ,    0.58832E+00 ,    0.16402E-01 , 
         0 ,    0.13000E+01 ,    0.56889E+00 ,    0.16234E-01 , 
         0 ,    0.13200E+01 ,    0.54047E+00 ,    0.15788E-01 , 
         0 ,    0.13400E+01 ,    0.50351E+00 ,    0.15080E-01 , 
         0 ,    0.13600E+01 ,    0.45859E+00 ,    0.14133E-01 , 
         0 ,    0.13800E+01 ,    0.40641E+00 ,    0.12977E-01 , 
         0 ,    0.14000E+01 ,    0.34782E+00 ,    0.11646E-01 , 
         0 ,    0.14200E+01 ,    0.28373E+00 ,    0.10181E-01 , 
         0 ,    0.14400E+01 ,    0.21515E+00 ,    0.86201E-02 , 
         0 ,    0.14600E+01 ,    0.14317E+00 ,    0.70055E-02 , 
         0 ,    0.14800E+01 ,    0.68928E-01 ,    0.53744E-02 , 
         0 ,    0.15000E+01 ,   -0.64030E-02 ,    0.36948E-02 , 
         0 ,    0.15200E+01 ,   -0.81633E-01 ,    0.18030E-02 , 
         0 ,    0.15400E+01 ,   -0.15557E+00 ,   -0.17351E-03 , 
         0 ,    0.15600E+01 ,   -0.22705E+00 ,   -0.21690E-02 , 
         0 ,    0.15800E+01 ,   -0.29494E+00 ,   -0.41418E-02 , 
         0 ,    0.16000E+01 ,   -0.35817E+00 ,   -0.60542E-02 , 
         0 ,    0.16200E+01 ,   -0.41574E+00 ,   -0.78700E-02 , 
         0 ,    0.16400E+01 ,   -0.46674E+00 ,   -0.95598E-02 , 
         0 ,    0.16600E+01 ,   -0.51036E+00 ,   -0.11100E-01 , 
         0 ,    0.16800E+01 ,   -0.54591E+00 ,   -0.12467E-01 , 
         0 ,    0.17000E+01 ,   -0.57283E+00 ,   -0.13635E-01 , 
         0 ,    0.17200E+01 ,   -0.59070E+00 ,   -0.14575E-01 , 
         0 ,    0.17400E+01 ,   -0.59924E+00 ,   -0.15262E-01 , 
         0 ,    0.17600E+01 ,   -0.59830E+00 ,   -0.15676E-01 , 
         0 ,    0.17800E+01 ,   -0.58790E+00 ,   -0.15804E-01 , 
         0 ,    0.18000E+01 ,   -0.56821E+00 ,   -0.15644E-01 , 
         0 ,    0.18200E+01 ,   -0.53954E+00 ,   -0.15205E-01 , 
         0 ,    0.18400E+01 ,   -0.50234E+00 ,   -0.14501E-01 , 
         0 ,    0.18600E+01 ,   -0.45721E+00 ,   -0.13558E-01 , 
         0 ,    0.18800E+01 ,   -0.40484E+00 ,   -0.12404E-01 , 
         0 ,    0.19000E+01 ,   -0.34608E+00 ,   -0.11076E-01 , 
         0 ,    0.19200E+01 ,   -0.28184E+00 ,   -0.96118E-02 , 
         0 ,    0.19400E+01 ,   -0.21315E+00 ,   -0.80529E-02 , 
         0 ,    0.19600E+01 ,   -0.14110E+00 ,   -0.64402E-02 , 
         0 ,    0.19800E+01 ,   -0.66807E-01 ,   -0.48114E-02 , 
         0 ,    0.20000E+01 ,    0.85372E-02 ,   -0.31309E-02 , 
